ticker,company_name,year,market_cap,category,sector,price,ret_1d,low_52w,high_52w,from_low_pct,from_high_pct,sma_20d,sma_50d,sma_200d,ret_3d,ret_7d,ret_30d,ret_3m,ret_6m,ret_1y,ret_3y,ret_5y,volume_1d,volume_7d,volume_30d,volume_90d,volume_180d,vol_ratio_1d_90d,vol_ratio_7d_90d,vol_ratio_30d_90d,vol_ratio_1d_180d,vol_ratio_7d_180d,vol_ratio_30d_180d,vol_ratio_90d_180d,rvol,prev_close,pe,eps_current,eps_last_qtr,eps_change_pct
538837,Jeevan Scientific Technology Ltd,1999,₹66 Cr,Nano Cap,Biotechnology & Medical Research,₹40.50,0.32%,₹36.50,₹67.80,10.96%,-40.27%,₹40.56,₹40.45,₹45.63,-1.27%,-4.73%,7.26%,-3.57%,-15.98%,-20.17%,-38.22%,121.92%,"10,910","5,462","10,270","7,552","9,215",44.46%,-27.68%,35.99%,18.40%,-40.73%,11.46%,-18.04%,1.4,₹40.37,1012.5,0.04,-0.46,-108.70%
538964,Mercury Laboratories Ltd,1982,₹107 Cr,Micro Cap,Pharmaceuticals,₹880.00,-0.56%,₹736.00,"₹1,190.00",19.57%,-26.05%,₹851.19,₹845.79,₹880.78,2.05%,2.33%,4.89%,4.76%,-3.30%,-14.78%,89.37%,207.69%,83,239,261,296,256,-71.99%,-19.34%,-11.89%,-67.61%,-6.74%,1.88%,15.63%,0.3,₹884.95,33.57,26.21,41.63,-37.04%
540694,ANG Lifesciences India Ltd,2006,₹44 Cr,Nano Cap,Pharmaceuticals,₹31.71,-1.98%,₹21.03,₹62.75,50.78%,-49.47%,₹30.51,₹29.53,₹36.55,-3.94%,-6.49%,5.77%,13.66%,-26.85%,-38.24%,-82.91%,88.75%,"2,277","3,570","5,486","4,957","9,744",-54.07%,-27.97%,10.67%,-76.63%,-63.36%,-43.70%,-49.13%,0.5,₹32.35, ,-9.42,-11.4,-17.37%
530317,Godavari Drugs Ltd,1987,₹67 Cr,Nano Cap,Pharmaceuticals,₹89.00,0.00%,₹79.00,₹155.00,12.66%,-42.58%,₹91.65,₹94.41,₹103.43,0.79%,-0.20%,-8.35%,-6.65%,-16.27%,-16.59%,46.86%,201.18%,"3,043","3,262","3,767","5,194","5,604",-41.41%,-37.20%,-27.47%,-45.70%,-41.80%,-32.78%,-7.32%,0.6,₹89.00,15.29,5.82,8.46,-31.21%
506919,Makers Laboratories Ltd,1984,₹89 Cr,Nano Cap,Pharmaceuticals,₹150.60,-1.44%,₹122.00,₹230.00,23.44%,-34.52%,₹151.05,₹152.08,₹156.19,0.43%,-3.43%,-2.30%,1.89%,-16.33%,11.14%,-2.21%,174.42%,165,"4,015","2,163","2,967","3,391",-94.44%,35.33%,-27.09%,-95.13%,18.41%,-36.20%,-12.50%,0.1,₹152.80,11.86,12.7,-8.73,-245.48%
543963,Shelter Pharma Ltd,2007,₹51 Cr,Nano Cap,Pharmaceuticals,₹43.95,0.00%,₹35.70,₹69.70,23.11%,-36.94%,₹42.26,₹41.20,₹47.16,-0.11%,0.80%,4.64%,12.15%,-20.57%,-25.12%,,,"3,000","20,400","35,455","28,145","33,164",-89.34%,-27.52%,25.97%,-90.95%,-38.49%,6.91%,-15.13%,0.1,₹43.95,7.02,6.26,5.36,16.79%
VINEETLAB,Vineet Laboratories Ltd,2016,₹30 Cr,Nano Cap,Pharmaceuticals,₹30.00,-1.22%,₹26.51,₹78.45,13.16%,-61.76%,₹31.63,₹30.99,₹43.24,-6.16%,-9.39%,1.69%,-8.37%,-46.53%,-51.35%,-51.50%,,"1,609","16,223","37,268","26,317","29,699",-93.89%,-38.36%,41.61%,-94.58%,-45.38%,25.48%,-11.39%,0.1,₹30.37, ,-21.9,0.16,-13787.50%
531210,Colinz Laboratories Ltd,1986,₹10 Cr,Nano Cap,Pharmaceuticals,₹46.50,4.99%,₹37.87,₹88.70,22.79%,-47.58%,₹44.39,₹52.80,₹57.14,10.22%,20.34%,-14.46%,-16.44%,-12.59%,-30.64%,57.63%,440.70%,"2,033","1,981","1,579","1,551","1,539",31.07%,27.71%,1.79%,32.08%,28.70%,2.58%,0.77%,1.3,₹44.29,23.6,1.97,1.99,-1.01%
TANLA,Tanla Platforms Ltd,1995,"₹8,481 Cr",Mid Cap,Software & IT Services,₹663.80,2.74%,₹409.35,"₹1,035.00",62.16%,-35.86%,₹643.75,₹611.35,₹613.14,4.65%,4.15%,1.11%,37.13%,0.75%,-33.76%,-30.89%,658.50%,"1,597,676","323,150","919,471","1,675,496","1,539,936",-4.64%,-80.71%,-45.12%,3.75%,-79.02%,-40.29%,8.80%,1.0,₹645.90,17.62,37.68,41.14,-8.41%
PSPPROJECT,Psp Projects Ltd,2008,"₹2,995 Cr",Small Cap,Construction & Engineering,₹835.00,0.89%,₹565.40,₹841.05,47.68%,-0.72%,₹764.00,₹699.50,₹654.90,7.33%,10.07%,14.95%,31.22%,26.84%,22.26%,27.57%,104.54%,"95,044","160,534","285,020","193,787","138,637",-50.95%,-17.16%,47.08%,-31.44%,15.79%,105.59%,39.78%,0.5,₹827.60,58.3,14.32,32.44,-55.86%
KRSNAA,Krsnaa Diagnostics Ltd,2010,"₹2,615 Cr",Small Cap,Healthcare Providers & Services,₹827.20,1.90%,₹625.75,"₹1,044.00",32.19%,-20.77%,₹734.81,₹694.47,₹802.69,0.88%,3.97%,22.75%,3.28%,-4.91%,23.32%,45.89%,,"30,067","136,980","134,650","120,691","92,358",-75.09%,13.50%,11.57%,-67.45%,48.31%,45.79%,30.68%,0.2,₹811.80,35.15,23.56,18.36,28.32%
GRSE,Garden Reach Shipbuilders & Enginers Ltd,1934,"₹32,098 Cr",Large Cap,Aerospace & Defense,"₹2,640.50",-1.21%,"₹1,184.90","₹3,538.40",122.85%,-25.38%,"₹2,999.26","₹2,829.65","₹1,904.76",-1.09%,-11.45%,-13.97%,53.97%,87.45%,3.02%,1022.21%,1178.76%,"569,261","1,497,057","2,282,482","4,204,725","2,943,848",-86.46%,-64.40%,-45.72%,-80.66%,-49.15%,-22.47%,42.83%,0.1,"₹2,673.40",57.34,46.04,32.1,43.43%
IFBIND,IFB Industries Ltd,1974,"₹6,065 Cr",Mid Cap,Household Goods,"₹1,513.00",-0.64%,"₹1,060.00","₹2,359.90",42.74%,-35.89%,"₹1,541.75","₹1,478.94","₹1,532.95",0.15%,-0.48%,-5.96%,11.32%,-8.97%,-5.92%,61.23%,295.81%,"22,930","24,813","26,824","65,382","71,650",-64.93%,-62.05%,-58.97%,-68.00%,-65.37%,-62.56%,-8.75%,0.4,"₹1,522.80",51.56,29.35,21.84,34.39%
SHYAMMETL,Shyam Metalics and Energy Ltd,2002,"₹23,648 Cr",Large Cap,Metals & Mining,₹894.80,2.89%,₹628.25,₹956.90,42.43%,-6.49%,₹856.13,₹869.71,₹828.64,4.62%,4.02%,6.68%,-0.58%,19.99%,28.89%,207.23%,,"375,946","136,174","232,666","377,969","399,622",-0.54%,-63.97%,-38.44%,-5.92%,-65.92%,-41.78%,-5.42%,1.0,₹871.95,27.47,32.57,41.76,-22.01%
533982,Tera Software Ltd,1994,₹383 Cr,Micro Cap,Software & IT Services,₹290.35,-2.11%,₹65.56,₹325.90,342.88%,-10.91%,₹288.62,₹275.00,₹208.38,-4.49%,-4.49%,7.54%,26.38%,41.88%,288.48%,669.14%,983.40%,"2,769","4,696","4,373","6,051","7,764",-54.24%,-22.38%,-27.72%,-64.34%,-39.51%,-43.68%,-22.07%,0.5,₹296.60,38.61,7.52,4.31,74.48%
538734,Ceinsys Tech Ltd,1998,"₹2,558 Cr",Small Cap,Software & IT Services,"₹1,521.95",0.63%,₹500.00,"₹2,105.00",204.39%,-27.70%,"₹1,413.31","₹1,466.66","₹1,512.68",2.16%,1.92%,7.68%,-3.13%,-22.57%,173.34%,961.33%,1625.57%,"8,220","33,905","52,697","49,180","49,315",-83.29%,-31.06%,7.15%,-83.33%,-31.25%,6.86%,-0.27%,0.2,"₹1,512.40",43.14,35.27,23.61,49.39%
RPSGVENT,RPSG Ventures Ltd,2017,"₹2,912 Cr",Small Cap,Software & IT Services,₹901.10,-0.68%,₹670.10,"₹1,360.00",34.47%,-33.74%,₹906.30,₹898.90,₹951.22,2.83%,-0.40%,-3.09%,4.08%,-9.87%,21.30%,75.09%,,"7,091","22,840","32,237","46,531","46,325",-84.76%,-50.92%,-30.72%,-84.69%,-50.70%,-30.41%,0.45%,0.2,₹907.25, ,-14.82,-34.25,-56.73%
TREJHARA,Trejhara Solutions Ltd,2017,₹342 Cr,Micro Cap,Software & IT Services,₹236.59,1.52%,₹165.00,₹303.99,43.39%,-22.17%,₹236.06,₹241.17,₹233.94,1.54%,-0.88%,1.32%,1.86%,-0.68%,21.56%,311.46%,2603.89%,"2,105","7,930","16,202","21,722","30,057",-90.31%,-63.49%,-25.41%,-93.00%,-73.62%,-46.10%,-27.73%,0.1,₹233.04,104.22,2.27,12.26,-81.48%
540143,Sagarsoft (India) Ltd,1996,₹95 Cr,Nano Cap,Software & IT Services,₹155.00,3.30%,₹136.00,₹249.35,13.97%,-37.84%,₹150.66,₹152.40,₹172.43,3.68%,3.99%,1.71%,-2.85%,-17.97%,-24.39%,-3.00%,255.50%,"4,385","7,967","3,345","2,891","2,132",51.66%,175.56%,15.68%,105.64%,273.63%,56.85%,35.59%,1.5,₹150.05,16.16,9.59,15.75,-39.11%
FSL,Firstsource Solutions Ltd,2001,"₹24,425 Cr",Large Cap,Professional & Commercial Services,₹356.55,-0.74%,₹226.62,₹422.30,57.33%,-15.57%,₹370.56,₹371.53,₹356.51,2.28%,-2.75%,-7.95%,5.60%,-6.16%,40.37%,234.16%,738.94%,"429,192","847,381","1,316,904","1,739,316","2,714,512",-75.32%,-51.28%,-24.29%,-84.19%,-68.78%,-51.49%,-35.93%,0.2,₹359.00,42.37,8.42,7.47,12.72%
532616,Xchanging Solutions Ltd,2002,"₹1,068 Cr",Small Cap,Software & IT Services,₹97.30,1.26%,₹79.21,₹142.60,22.84%,-31.77%,₹97.49,₹96.78,₹101.26,1.13%,-2.61%,-0.41%,7.40%,-6.85%,-27.58%,31.49%,108.80%,"4,440","18,041","14,228","20,358","20,776",-78.19%,-11.38%,-30.11%,-78.63%,-13.16%,-31.51%,-2.01%,0.2,₹96.09,21.87,4.45,2.94,51.36%
540590,Riddhi Corporate Services Ltd,2010,₹77 Cr,Nano Cap,Professional & Commercial Services,₹62.69,1.05%,₹56.21,₹89.79,11.53%,-30.18%,₹63.71,₹61.47,₹64.61,-0.96%,-6.22%,-2.75%,-5.89%,-3.57%,-21.59%,,,"5,764","15,533","9,951","8,905","8,518",-35.28%,74.42%,11.74%,-32.33%,82.34%,16.81%,4.54%,0.6,₹62.04,5.52,11.35,4.26,166.43%
522295,Control Print Ltd,1991,"₹1,336 Cr",Small Cap,"Machinery, Equipment & Components",₹870.00,-2.50%,₹571.90,₹918.55,52.12%,-5.29%,₹816.73,₹745.32,₹703.31,-3.28%,4.11%,9.17%,33.25%,20.46%,7.92%,94.57%,320.49%,"4,929","8,173","5,731","4,310","3,420",14.37%,89.64%,32.98%,44.11%,138.96%,67.56%,26.00%,1.1,₹892.30,13.91,62.56,32.17,94.47%
REDINGTON,Redington Ltd,1961,"₹23,429 Cr",Large Cap,"Computers, Phones & Household Electronics",₹306.95,-0.82%,₹158.61,₹334.80,93.52%,-8.32%,₹306.46,₹287.90,₹233.27,-0.32%,1.99%,3.35%,37.31%,48.48%,47.61%,151.70%,547.57%,"578,705","1,789,666","3,130,408","4,089,495","6,041,098",-85.85%,-56.24%,-23.45%,-90.42%,-70.38%,-48.18%,-32.31%,0.1,₹309.60,14.95,20.53,15.56,31.94%
ROUTE,Route Mobile Ltd,2004,"₹6,256 Cr",Mid Cap,Software & IT Services,"₹1,015.30",1.31%,₹861.90,"₹1,867.95",17.80%,-45.65%,"₹1,001.80",₹989.02,"₹1,175.34",3.16%,2.53%,-4.41%,-0.73%,-21.43%,-44.19%,-24.17%,,"65,391","76,517","181,591","309,283","244,223",-78.86%,-75.26%,-41.29%,-73.22%,-68.67%,-25.65%,26.64%,0.2,"₹1,002.20",20.08,50.69,56.88,-10.88%
532466,Oracle Financial Services Software Ltd,1989,"₹75,100 Cr",Large Cap,Software & IT Services,"₹8,808.95",0.35%,"₹7,057.70","₹13,203.60",24.81%,-33.28%,"₹9,041.42","₹8,844.22","₹9,732.85",0.85%,-1.44%,-8.98%,10.77%,-16.62%,-20.53%,174.58%,184.21%,"2,405","10,053","6,217","7,046","5,520",-65.87%,42.67%,-11.76%,-56.43%,82.12%,12.63%,27.65%,0.3,"₹8,778.60",32.33,272.52,267.88,1.73%
ELIN,Elin Electronics Ltd,1982,₹899 Cr,Small Cap,"Machinery, Equipment & Components",₹186.15,-1.15%,₹108.21,₹282.00,72.03%,-33.99%,₹176.97,₹173.03,₹173.23,0.83%,6.99%,4.26%,36.55%,7.81%,-7.25%,,,"28,295","30,767","33,849","204,187","198,004",-86.14%,-84.93%,-83.42%,-85.71%,-84.46%,-82.90%,3.12%,0.1,₹188.31,30.47,6.11,3.35,82.39%
507685,Wipro Ltd,1945,"₹3,228 Cr",Small Cap,Software & IT Services,₹262.00,1.75%,₹225.05,₹324.55,16.42%,-19.27%,₹264.90,₹256.74,₹276.56,3.23%,-2.13%,-0.36%,10.60%,-10.44%,-6.36%,29.46%,100.38%,"423,975","497,953","317,413","478,489","530,438",-11.39%,4.07%,-33.66%,-20.07%,-6.12%,-40.16%,-9.79%,0.9,₹257.50,20.95,12.52,21.34,-41.33%
532404,Saven Technologies Ltd,1993,₹49 Cr,Nano Cap,Software & IT Services,₹44.32,-1.03%,₹41.91,₹66.85,5.75%,-33.70%,₹44.59,₹45.22,₹49.59,-0.52%,-2.34%,0.02%,-0.31%,-14.08%,-21.86%,17.09%,201.50%,"4,698","3,017","5,096","5,360","5,859",-12.35%,-43.71%,-4.92%,-19.82%,-48.50%,-13.02%,-8.51%,0.9,₹44.78,18.62,2.38,2.4,-0.83%
JUSTDIAL,Just Dial Ltd,1993,"₹8,029 Cr",Mid Cap,Software & IT Services,₹909.50,-3.36%,₹751.80,"₹1,395.00",20.98%,-34.80%,₹912.92,₹909.96,₹957.43,-2.71%,-1.18%,3.17%,-1.35%,1.84%,-12.13%,59.59%,143.18%,"1,042,827","307,374","228,384","447,114","381,845",133.24%,-31.25%,-48.92%,173.10%,-19.50%,-40.19%,17.09%,2.3,₹941.15,13.24,68.69,49.46,38.88%
RAMCOSYS,Ramco Systems Ltd,1997,"₹1,443 Cr",Small Cap,Software & IT Services,₹403.10,2.94%,₹270.00,₹523.00,49.30%,-22.93%,₹394.85,₹408.00,₹389.80,4.38%,5.26%,-4.40%,4.38%,6.99%,6.18%,41.76%,272.90%,"13,217","20,068","22,269","127,638","105,742",-89.64%,-84.28%,-82.55%,-87.50%,-81.02%,-78.94%,20.71%,0.1,₹391.60, ,-9.35,-60.86,-84.64%
517170,Edvenswa Enterprises Ltd,1980,₹129 Cr,Micro Cap,Software & IT Services,₹47.45,8.42%,₹39.00,₹99.80,21.67%,-52.45%,₹44.23,₹45.40,₹52.71,9.27%,6.77%,7.21%,6.31%,-21.12%,-31.22%,22.61%,,"138,219","25,332","26,814","46,850","54,871",195.03%,-45.93%,-42.77%,151.90%,-53.83%,-51.13%,-14.62%,3.0,₹43.09,13.78,5.77,5.77,
532868,DLF Ltd,1963,"₹201,688 Cr",Mega Cap,Real Estate Operations,₹842.40,1.05%,₹601.20,₹928.70,40.12%,-9.29%,₹838.77,₹801.91,₹765.23,1.94%,1.52%,-1.94%,25.77%,14.57%,-0.22%,138.47%,498.72%,"48,456","66,233","90,914","180,330","142,652",-73.13%,-63.27%,-49.58%,-66.03%,-53.57%,-36.27%,26.41%,0.3,₹833.65,47.67,17.64,11.5,53.39%
517334,Samvardhana Motherson International Ltd,1986,"₹102,232 Cr",Large Cap,Automobiles & Auto Parts,₹154.80,-0.80%,₹107.30,₹217.00,44.27%,-28.66%,₹152.71,₹150.91,₹150.80,1.61%,-0.03%,1.11%,19.36%,3.58%,-23.03%,84.38%,148.67%,"258,437","442,948","454,201","860,158","871,909",-69.95%,-48.50%,-47.20%,-70.36%,-49.20%,-47.91%,-1.35%,0.3,₹156.05,28.14,5.5,4.61,19.31%
500459,Procter & Gamble Hygiene & Health Care,1964,"₹42,848 Cr",Large Cap,Personal & Household Products & Services,"₹13,200.00",-0.04%,"₹12,140.15","₹17,747.85",8.73%,-25.62%,"₹13,339.62","₹13,633.83","₹14,475.77",0.34%,-1.50%,-1.51%,-6.79%,-9.77%,-21.80%,-5.69%,26.07%,690,317,286,393,391,75.46%,-19.49%,-27.19%,76.66%,-18.94%,-26.69%,0.69%,1.8,"₹13,205.85",59.66,221.08,229.57,-3.70%
SONACOMS,Sona Blw Precision Forgings Ltd,1995,"₹27,812 Cr",Large Cap,Automobiles & Auto Parts,₹456.20,0.19%,₹380.00,₹768.65,20.05%,-40.65%,₹471.42,₹502.98,₹550.05,0.90%,0.15%,-8.78%,1.02%,-20.08%,-36.11%,-19.96%,,"1,833,826","3,851,665","2,623,767","2,349,321","2,388,060",-21.94%,63.95%,11.68%,-23.21%,61.29%,9.87%,-1.62%,0.8,₹455.35,46.01,9.92,9.34,6.21%
539268,Syngene International Ltd,1993,"₹25,052 Cr",Large Cap,Biotechnology & Medical Research,₹663.00,1.15%,₹598.55,₹960.00,10.77%,-30.94%,₹638.96,₹641.35,₹751.24,3.42%,4.02%,0.42%,-8.82%,-19.19%,-11.82%,6.30%,56.53%,"56,515","26,898","20,665","39,973","41,780",41.38%,-32.71%,-48.30%,35.27%,-35.62%,-50.54%,-4.33%,1.4,₹655.45,53.81,12.33,12.24,0.74%
THERMAX,Thermax Limited,1980,"₹39,030 Cr",Large Cap,"Machinery, Equipment & Components","₹3,731.20",7.24%,"₹2,950.05","₹5,719.00",26.48%,-34.76%,"₹3,446.99","₹3,452.10","₹3,883.02",8.33%,8.90%,5.65%,9.92%,-7.07%,-26.82%,81.45%,403.60%,"470,169","52,443","114,053","119,765","131,149",292.58%,-56.21%,-4.77%,258.50%,-60.01%,-13.03%,-8.68%,3.9,"₹3,479.40",66.03,56.31,62.32,-9.64%
533023,ZF Commercial Vehl Cntrl Sytm India Ltd,2004,"₹24,563 Cr",Large Cap,Automobiles & Auto Parts,"₹13,139.90",-0.26%,"₹9,566.75","₹17,750.00",37.35%,-25.97%,"₹13,255.55","₹13,229.55","₹12,593.46",1.23%,0.72%,-0.43%,-0.80%,14.63%,-16.71%,58.30%,89.94%,54,192,248,493,648,-89.05%,-61.12%,-49.61%,-91.67%,-70.43%,-61.67%,-23.93%,0.1,"₹13,173.70", , , ,
KALYANKJIL,Kalyan Jewellers India Ltd,2009,"₹60,067 Cr",Large Cap,Specialty Retailers,₹594.30,1.06%,₹399.40,₹795.40,48.80%,-25.28%,₹559.25,₹551.67,₹584.25,1.49%,2.70%,14.02%,13.30%,7.09%,12.68%,809.64%,,"1,481,899","3,402,518","4,200,698","4,002,786","10,414,333",-62.98%,-15.00%,4.94%,-85.77%,-67.33%,-59.66%,-61.56%,0.4,₹588.25,85.79,6.93,6.11,13.42%
ENDURANCE,Endurance Technologies Ltd,1999,"₹36,899 Cr",Large Cap,Automobiles & Auto Parts,"₹2,699.10",-0.21%,"₹1,675.00","₹3,030.00",61.14%,-10.92%,"₹2,656.02","₹2,466.05","₹2,200.99",0.26%,0.66%,10.17%,41.57%,30.02%,4.72%,87.38%,203.59%,"51,821","97,097","489,117","270,764","187,291",-80.86%,-64.14%,80.64%,-72.33%,-48.16%,161.15%,44.57%,0.2,"₹2,704.80",45.38,59.46,51.25,16.02%
506943,J B Chemicals and Pharmaceuticals Ltd,1976,"₹25,053 Cr",Large Cap,Pharmaceuticals,"₹1,653.00",0.09%,"₹1,303.00","₹2,029.00",26.86%,-18.53%,"₹1,687.50","₹1,674.36","₹1,713.48",0.73%,1.16%,-4.79%,0.40%,-6.41%,-8.20%,101.39%,363.14%,"6,463","5,493","44,488","18,263","12,763",-64.61%,-69.92%,143.60%,-49.36%,-56.96%,248.57%,43.09%,0.4,"₹1,651.45",39.74,41.56,36.99,12.35%
500031,Bajaj Electricals Ltd,1938,"₹7,717 Cr",Mid Cap,Household Goods,₹679.55,0.45%,₹487.60,"₹1,074.10",39.37%,-36.73%,₹677.17,₹659.95,₹697.16,1.90%,-0.20%,4.01%,25.34%,-8.49%,-35.71%,-40.96%,65.26%,"2,069","3,624","5,170","10,049","16,441",-79.41%,-63.94%,-48.55%,-87.42%,-77.96%,-68.55%,-38.88%,0.2,₹676.50,58.8,11.56,10.58,9.26%
531768,Poly Medicure Ltd.,1995,"₹22,447 Cr",Large Cap,Healthcare Equipment & Supplies,"₹2,129.50",-2.02%,"₹1,788.05","₹3,350.00",19.10%,-36.43%,"₹2,187.65","₹2,291.78","₹2,431.04",-3.70%,-4.34%,-3.00%,-11.04%,-14.76%,0.20%,178.29%,453.26%,"7,251","1,943","5,808","6,600","6,451",9.86%,-70.56%,-12.01%,12.40%,-69.88%,-9.97%,2.32%,1.1,"₹2,173.45",62.32,34.11,28.07,21.52%
AETHER,Aether Industries Ltd,2013,"₹10,285 Cr",Mid Cap,Chemicals,₹814.45,-1.23%,₹725.00,"₹1,071.00",12.34%,-23.95%,₹773.87,₹771.16,₹827.75,5.00%,4.35%,2.94%,-1.57%,-3.39%,-8.46%,-11.18%,,"62,138","167,056","154,494","275,844","186,174",-77.47%,-39.44%,-43.99%,-66.62%,-10.27%,-17.02%,48.16%,0.2,₹824.20,68.22,11.94,6.24,91.35%
543653,Bikaji Foods International Ltd,1995,"₹18,149 Cr",Mid Cap,Food & Tobacco,₹749.00,3.45%,₹520.00,"₹1,005.00",44.04%,-25.47%,₹728.32,₹730.75,₹736.91,4.01%,2.00%,1.12%,4.65%,6.73%,5.85%,,,"17,690","4,463","22,473","16,430","24,614",7.67%,-72.84%,36.78%,-28.13%,-81.87%,-8.70%,-33.25%,1.1,₹724.05,93.39,8.02,11.29,-28.96%
CERA,Cera Sanitaryware Ltd,1998,"₹8,621 Cr",Mid Cap,Homebuilding & Construction Supplies,"₹6,910.00",6.19%,"₹5,060.05","₹10,789.95",36.56%,-35.96%,"₹6,745.28","₹6,607.45","₹6,602.24",4.28%,1.92%,-1.80%,22.17%,1.61%,-24.65%,64.25%,213.78%,"137,915","32,907","34,711","47,963","35,632",187.55%,-31.39%,-27.63%,287.05%,-7.65%,-2.58%,34.61%,2.9,"₹6,507.00",36.56,190.4,176.66,7.78%
AMBER,Amber Enterprises India Ltd,1990,"₹25,272 Cr",Large Cap,"Machinery, Equipment & Components","₹7,608.50",-2.95%,"₹3,964.00","₹8,177.00",91.94%,-6.95%,"₹7,130.38","₹6,678.19","₹6,478.58",-0.09%,-0.95%,17.75%,13.95%,8.31%,65.86%,211.68%,421.92%,"274,050","440,259","395,458","347,132","514,160",-21.05%,26.83%,13.92%,-46.70%,-14.37%,-23.09%,-32.49%,0.8,"₹7,840.00",106.33,71.67,47.21,51.81%
CRAFTSMAN,Craftsman Automation Ltd,1986,"₹14,184 Cr",Mid Cap,"Machinery, Equipment & Components","₹6,160.00",0.65%,"₹3,700.00","₹7,121.25",66.49%,-13.50%,"₹5,645.20","₹5,467.03","₹5,037.00",3.44%,2.85%,17.10%,29.41%,27.87%,15.34%,137.32%,,"11,884","29,940","67,511","60,850","62,239",-80.47%,-50.80%,10.95%,-80.91%,-51.90%,8.47%,-2.23%,0.2,"₹6,129.00",73.78,83.68,135.44,-38.22%
543413,Tega Industries Ltd,1976,"₹11,181 Cr",Mid Cap,"Machinery, Equipment & Components","₹1,921.10",3.49%,"₹1,205.75","₹2,327.45",59.33%,-17.46%,"₹1,608.57","₹1,544.72","₹1,575.82",8.24%,10.05%,27.17%,32.85%,17.09%,6.46%,309.09%,,"28,414","85,331","22,852","10,272","6,904",176.63%,730.74%,122.48%,311.58%,1136.01%,231.02%,48.78%,2.8,"₹1,856.35",63.86,30.08,31.4,-4.20%
NAZARA,Nazara Technologies Ltd,1999,"₹12,355 Cr",Mid Cap,Software & IT Services,"₹1,386.00",1.06%,₹824.25,"₹1,410.00",68.15%,-1.70%,"₹1,330.51","₹1,282.48","₹1,046.36",3.97%,2.42%,3.94%,42.82%,48.40%,50.08%,139.47%,,"575,253","583,606","870,149","1,014,757","677,205",-43.31%,-42.49%,-14.25%,-15.05%,-13.82%,28.49%,49.84%,0.6,"₹1,371.50",139.62,9.92,7.22,37.40%
RATEGAIN,Rategain Travel Technologies Ltd,2012,"₹5,529 Cr",Mid Cap,Software & IT Services,₹470.10,-0.69%,₹412.85,₹859.00,13.87%,-45.27%,₹453.09,₹459.23,₹582.94,-0.16%,1.38%,9.66%,4.49%,-29.49%,-42.13%,56.67%,,"101,375","557,868","540,905","455,523","427,838",-77.75%,22.47%,18.74%,-76.31%,30.39%,26.43%,6.47%,0.2,₹473.35,26.56,17.72,14.36,23.40%
539302,Power Mech Projects Ltd,1999,"₹10,455 Cr",Mid Cap,Construction & Engineering,"₹3,271.10",0.27%,"₹1,698.85","₹3,725.00",92.55%,-12.19%,"₹3,198.87","₹3,074.39","₹2,662.71",1.63%,-0.77%,5.34%,16.71%,34.66%,9.98%,661.73%,1392.29%,"4,683","9,711","6,340","7,530","9,309",-37.81%,28.95%,-15.81%,-49.70%,4.31%,-31.90%,-19.11%,0.6,"₹3,262.35",31.68,103.26,165.38,-37.56%
540212,TCI Express Ltd,2008,"₹2,848 Cr",Small Cap,Freight & Logistics Services,₹746.30,-0.58%,₹580.15,"₹1,233.15",28.64%,-39.48%,₹751.73,₹752.18,₹780.42,1.37%,-0.37%,-0.82%,11.33%,-3.95%,-38.55%,-50.45%,11.06%,"1,011",733,"1,132","2,544","4,173",-60.26%,-71.20%,-55.51%,-75.78%,-82.44%,-72.88%,-39.04%,0.4,₹750.65,33.53,22.31,31.66,-29.53%
GREENLAM,Greenlam Industries Ltd,2013,"₹6,184 Cr",Mid Cap,Paper & Forest Products,₹262.90,7.47%,₹197.42,₹312.00,33.17%,-15.74%,₹240.82,₹244.20,₹257.39,8.97%,5.86%,10.53%,16.61%,-2.77%,-7.69%,45.91%,276.11%,"162,508","25,589","33,731","87,779","66,547",85.13%,-70.85%,-61.57%,144.20%,-61.55%,-49.31%,31.90%,1.9,₹244.62,96.09,2.73,9.83,-72.23%
AHLUCONT,Ahluwalia Contracts (India) Ltd,1979,"₹6,590 Cr",Mid Cap,Construction & Engineering,"₹1,104.90",-1.07%,₹620.00,"₹1,472.60",78.21%,-24.97%,₹975.89,₹944.27,₹916.17,6.48%,10.67%,18.51%,19.68%,31.98%,-23.38%,143.75%,431.97%,"113,294","227,469","102,868","64,825","85,503",74.77%,250.90%,58.69%,32.50%,166.03%,20.31%,-24.18%,1.7,"₹1,116.90",36.62,30.17,53.1,-43.18%
543213,Rossari Biotech Ltd,2009,"₹3,888 Cr",Small Cap,Chemicals,₹736.85,-0.79%,₹568.05,₹966.00,29.72%,-23.72%,₹684.21,₹681.38,₹723.78,5.54%,4.47%,7.75%,8.19%,-10.52%,-10.10%,-13.21%,,"10,338","17,340","5,628","5,719","5,406",80.76%,203.19%,-1.59%,91.24%,220.78%,4.12%,5.80%,1.8,₹742.75,29.92,24.63,24.63,
505714,Gabriel India Ltd,1961,"₹15,485 Cr",Mid Cap,Automobiles & Auto Parts,"₹1,040.00",-4.85%,₹387.05,"₹1,122.25",168.70%,-7.33%,₹833.68,₹710.51,₹545.73,-6.41%,1.15%,70.59%,85.40%,135.35%,109.30%,646.05%,1012.89%,"40,480","107,654","83,117","48,107","43,362",-15.85%,123.78%,72.78%,-6.65%,148.27%,91.68%,10.94%,0.8,"₹1,093.05",61.13,17.05,13.52,26.11%
